ILS,LANDKREIS,GEMEINDE,ORTSTEIL,lat,lon,Örtlich zust. Bergwacht,Einsatzleitbereich,,,Örtl. zust Bereitschaft:,Einsatzleitbereich,
ILS Passau,Passau Land,Bad Füssing,Aigen a.Inn - Bad Füssing,48.30735, 13.26036,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Ainsen - Bad Füssing,48.36366, 13.30381,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Angering - Bad Füssing,48.36539, 13.30983,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Aufhausen - Bad Füssing,48.30243, 13.22677,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Bad Füssing - Bad Füssing,48.35165, 13.31108,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Brandschachen - Bad Füssing,48.35899, 13.33498,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Dürnöd - Bad Füssing,48.35609, 13.29397,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Egglfing a.Inn - Bad Füssing,48.32822, 13.31442,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Eitlöd - Bad Füssing,48.35663, 13.32991,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Flickenöd - Bad Füssing,48.37187, 13.36747,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Geigen - Bad Füssing,48.32954, 13.25252,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Gögging - Bad Füssing,48.36729, 13.37293,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Hart - Bad Füssing,48.32128, 13.24462,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Hilling - Bad Füssing,48.32477, 13.23366,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Holzhaus - Bad Füssing,48.36840, 13.34401,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Holzhäuser - Bad Füssing,48.32509, 13.27794,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Hub - Bad Füssing,48.36189, 13.34068,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Irching - Bad Füssing,48.31936, 13.27458,Passau / Haidmühle,Unterer Wald
